Timestamp;Username;text;retweet_count
Tue Aug 29 19:32:06 +0000 2017;SE QUEDA;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:32:05 +0000 2017;Thib;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:31:52 +0000 2017;Thomas;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:31:34 +0000 2017;MP;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:31:34 +0000 2017;kerivzel;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:31:21 +0000 2017;Bru;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:31:01 +0000 2017;sapnupuas;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:30:45 +0000 2017;VEEEKING;@b_remi14 @BurgerKingFR @LeSnacke14 Ahah! J'avoue! Mais bon me taper 3h de route A/R pour voir jouer le @SMCaen OK,… https://t.co/wa758Hffyg;0
Tue Aug 29 19:29:54 +0000 2017;Paul iakov;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:29:48 +0000 2017;H ?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:29:03 +0000 2017;Ragnar Lothbrok;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:28:28 +0000 2017;cel;RT @BurgerKingFR: Faites passer l'info pour ceux du fond qui n'ont pas lu. https://t.co/kWxQVhKTSX;51
Tue Aug 29 19:27:16 +0000 2017;Portos??;@apiquandet @FloFlonZER @youngteub @BurgerKingFR tkt meme pas ???;0
Tue Aug 29 19:26:04 +0000 2017;ALEX;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:26:00 +0000 2017;????;@ClemMagalhaes @FloFlonZER @youngteub @BurgerKingFR C'est pour ça j'te dis dès que le quick est remplacé faut qu'on y alle ???;0
Tue Aug 29 19:25:54 +0000 2017;Jeremy;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:25:30 +0000 2017;Guilhem ?é;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:25:26 +0000 2017;?Emy?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:25:18 +0000 2017;En i comme chino ?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:25:14 +0000 2017;Portos??;@apiquandet @FloFlonZER @youngteub @BurgerKingFR jsuis mort là ???;0
Tue Aug 29 19:25:06 +0000 2017;#RB14;@VEEEKING @BurgerKingFR Tu vas poser un rtt pour un burger King et tu ne l'avais pas fait pour @LeSnacke14 ... quelle indignité;1
Tue Aug 29 19:24:28 +0000 2017;????;@FloFlonZER @youngteub @BurgerKingFR @ClemMagalhaes j'étais obligé ???;0
Tue Aug 29 19:24:02 +0000 2017;Smeult;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:23:45 +0000 2017;pika;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:22:38 +0000 2017;Caramelo;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:22:25 +0000 2017;Nerkhøs;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:21:59 +0000 2017;Shikamaru;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:20:35 +0000 2017;clem;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:20:29 +0000 2017;NiLoK ???;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:20:12 +0000 2017;LaoraMrt;RT @BUZZMAN_TIME: Burger Mystère, certainement le meilleur burger de chez @BurgerKingFR. https://t.co/4kjprv1CnG;20
Tue Aug 29 19:20:09 +0000 2017;1.01;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:19:52 +0000 2017;gateauman;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:18:18 +0000 2017;Allin216;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:17:34 +0000 2017;Purp;RT @Taupi_Coeur: @FloFlonZER @Un_Idiot_Dit @BurgerKingFR MacDo a fait la même offre https://t.co/nOHUhqBUBW;6
Tue Aug 29 19:16:51 +0000 2017;Draxler;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:16:50 +0000 2017;Passion Fruit ?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:15:41 +0000 2017;STICKER;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:14:27 +0000 2017;KINGCAMILIO;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:14:17 +0000 2017;Ricard Virenque  ©;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:13:05 +0000 2017;Clo?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:12:59 +0000 2017;mA?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:12:16 +0000 2017;miguelito;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:11:50 +0000 2017;?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:11:23 +0000 2017;?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:11:13 +0000 2017;thiass;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:09:46 +0000 2017;Pierre;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:09:34 +0000 2017;Sylvain Wiltord;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:09:16 +0000 2017;Alaano;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:07:48 +0000 2017;??MAUD ??;@wildvertiser @BurgerKingFR C'est brillant.;0
Tue Aug 29 19:07:11 +0000 2017;ryuk;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:06:37 +0000 2017;Titouan;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:06:27 +0000 2017;Yuto;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:06:22 +0000 2017;ynoh;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:04:30 +0000 2017;philou ????;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:04:08 +0000 2017;Lucas;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:04:03 +0000 2017;???;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:03:44 +0000 2017;gogo le rigolo;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:03:10 +0000 2017;MORGANE;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:01:31 +0000 2017;SpiRiT;@BurgerKingFR Hello ! Songez vous à la création d'un menu avec des nuggets ? Ma copine a le coeur brisé à chaque fois que je l'emmène :(;0
Tue Aug 29 19:01:10 +0000 2017;Yoann Ferret;"@MegaLuigi @BurgerKingFR ""Une vie bien vécue""";0
Tue Aug 29 19:01:00 +0000 2017;Nopru;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:00:53 +0000 2017;Bâtard odieu;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:00:51 +0000 2017;lisa;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 19:00:36 +0000 2017;Yoann Ferret;@MegaLuigi @BurgerKingFR j'avoue, ils sont forts pour récupérer les tweets à des fins de comm' mais celui-là je voi… https://t.co/pP8mJqLILo;0
Tue Aug 29 18:59:22 +0000 2017;Hélène;RT @BurgerKingFR: Faites passer l'info pour ceux du fond qui n'ont pas lu. https://t.co/kWxQVhKTSX;51
Tue Aug 29 18:59:08 +0000 2017;MegaLuigi ??;@yoannferret @BurgerKingFR Je sais pas si ce tweet est assez vendeur pour finir sur les prochaines boites du Burger mystère.;0
Tue Aug 29 18:58:41 +0000 2017;Dembelismo;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:58:23 +0000 2017;Yoann Ferret;Le burger surprise de @BurgerKingFR est la raison pour laquelle je mourrai d'une crise cardiaque à 32 ans. Prenez note.;0
Tue Aug 29 18:58:18 +0000 2017;??????;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:58:09 +0000 2017;??kikilo??;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:57:33 +0000 2017;Aegon Targaryen;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:56:46 +0000 2017;camille;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:56:22 +0000 2017;thieu ++®;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:55:42 +0000 2017;xbjskaldlfjkfoendb;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:55:26 +0000 2017;inès;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:54:21 +0000 2017;virgil;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:53:49 +0000 2017;Romano ??;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:53:23 +0000 2017;Baptiste;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:53:13 +0000 2017;datway?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:52:30 +0000 2017;F/A_Tigerz;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:52:25 +0000 2017;Asensio Jr;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:52:11 +0000 2017;antho;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:51:59 +0000 2017;MASTERDNIM;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:51:03 +0000 2017;Olivier Atton;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:49:37 +0000 2017;Wildvertiser;Mais sinon je trouve ça cool en vrai. C'est le gout du risque et de l'inconnu. Bien vu @BurgerKingFR;0
Tue Aug 29 18:49:31 +0000 2017;M.KriiisX??;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:49:23 +0000 2017;Wallace;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:48:47 +0000 2017;Marshallbrucemathers;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:47:57 +0000 2017;Clem ??;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:47:03 +0000 2017;404 âme not found;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:46:36 +0000 2017;Victor;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:46:22 +0000 2017;Le Roi fou;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:45:47 +0000 2017;Loozy;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:44:11 +0000 2017;Vikeutor;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:44:00 +0000 2017;lennui;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:43:56 +0000 2017;Søuye Lørd;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:43:36 +0000 2017;NIERDA;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:40:18 +0000 2017;legend;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:39:58 +0000 2017;Bon qui dit spliff ?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:38:29 +0000 2017;GVTSU ????;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:38:10 +0000 2017;QueeKo;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:37:45 +0000 2017;Suikon Blaz Le Pot'z;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:36:28 +0000 2017;Ton Marja préf';RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:35:20 +0000 2017;.;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:34:51 +0000 2017;anto;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:34:44 +0000 2017;????;@VEEEKING @BurgerKingFR C'était ironique ?bien sur ??;0
Tue Aug 29 18:34:09 +0000 2017;l'armoire;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:34:06 +0000 2017;urdett;@BurgerKingFR Vous êtes sérieux !? https://t.co/K4v5V5Q3A2;0
Tue Aug 29 18:33:43 +0000 2017;Kiubb;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:33:22 +0000 2017;VEEEKING;"@PureKBS @BurgerKingFR J'en ai pas entendu parler. Va falloir continuer à aller à l'excellent Bistronomic ;)";0
Tue Aug 29 18:33:14 +0000 2017;Papy;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:31:15 +0000 2017;Gang De Ghouls;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:30:00 +0000 2017;TitoGump;@VEEEKING @BurgerKingFR J'ai entendu parler du 1er sept ! À confirmer;0
Tue Aug 29 18:29:48 +0000 2017;thotti;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:29:39 +0000 2017;????;@VEEEKING @BurgerKingFR Bientôt le burger king a valognes ? ?;0
Tue Aug 29 18:29:24 +0000 2017;El Flaco ????;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:29:17 +0000 2017;PL????;RT @BurgerKingFR: Faites passer l'info pour ceux du fond qui n'ont pas lu. https://t.co/kWxQVhKTSX;51
Tue Aug 29 18:29:07 +0000 2017;Le Spi ?;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:28:37 +0000 2017;Amélie Juillet;RT @BUZZMAN_TIME: Burger Mystère, certainement le meilleur burger de chez @BurgerKingFR. https://t.co/4kjprv1CnG;20
Tue Aug 29 18:28:21 +0000 2017;Buzz;RT @BurgerKingFR: Faites passer l'info pour ceux du fond qui n'ont pas lu. https://t.co/kWxQVhKTSX;51
Tue Aug 29 18:28:08 +0000 2017;PENOTTii;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:27:42 +0000 2017;stanleyfucks.com;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:27:31 +0000 2017;Francois Phan;RT @BUZZMAN_TIME: Burger Mystère, certainement le meilleur burger de chez @BurgerKingFR. https://t.co/4kjprv1CnG;20
Tue Aug 29 18:27:19 +0000 2017;Le sud;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:26:50 +0000 2017;Serge KEREBEL;@BurgerKingFR vous propose pour 2 € le burger surprise!Mohamed il est tombé sur un burger bacon :)#bonappetit #hamburger #burgerking #lol;0
Tue Aug 29 18:26:44 +0000 2017;Yepco;@BurgerKingFr__ @BurgerKingFR Regardez le joli fake xD;0
Tue Aug 29 18:25:45 +0000 2017;Qoozah.aE;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:25:13 +0000 2017;Maître du OUI;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:24:24 +0000 2017;Jenny Barre ?;@VEEEKING @BurgerKingFR Laule. (Le RTT);0
Tue Aug 29 18:23:57 +0000 2017;Fran?ois;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:23:31 +0000 2017;Nuged ?;@SouresF @FloFlonZER @TeoGazin @BurgerKingFR Je peux je suis en prise de masse ...;0
Tue Aug 29 18:23:30 +0000 2017;VEEEKING;Dis @BurgerKingFR je viens de passer devant ton resto de Cherbourg. T'es pas loin d'être prêt! T'as une date d'ouverture que j'pose un RTT?;0
Tue Aug 29 18:22:53 +0000 2017;Master Smile Crew;@BurgerKingFR quand pourra-t-on manger de vrais burger au HAVRE ? pensez a nous ?;0
Tue Aug 29 18:22:25 +0000 2017;M;RT @BurgerKingFR: Tout ce qu'on peut vous dire sur le Burger Mystère, c'est qu'il s'agit d'un de nos burgers pour 2€. Donc ça vaut le coup…;419
Tue Aug 29 18:21:28 +0000 2017;MUTEN ROSHI;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:21:02 +0000 2017;.;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
Tue Aug 29 18:19:52 +0000 2017;alicia;RT @FloFlonZER: Bonjour @BurgerKingFR ce sandwich fait il partie de l'offre 2€ pour un sandwich mystère ? https://t.co/kdQ3NcBO3Y;2346
